Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
28.20187,0.6261448,1.15268,0.2932264,0.04701871,-0.7955703,-0.1674417,0.5803624
28.23161,0.6268523,1.151531,0.2926887,0.04709929,-0.7961708,-0.1662452,0.5798761
28.26068,0.6267116,1.151188,0.2924711,0.04683135,-0.7964284,-0.1657552,0.5796843
28.28908,0.6266462,1.151305,0.2922542,0.04727031,-0.7962999,-0.1664274,0.5796326
28.3268,0.6266804,1.151034,0.2925891,0.05005575,-0.7959873,-0.1675061,0.5795174
28.35612,0.6266639,1.150279,0.2929688,0.05031089,-0.7956086,-0.1668913,0.5801922
28.3873,0.6271084,1.149126,0.293179,0.05154086,-0.7952942,-0.1664824,0.5806327
28.42464,0.6274704,1.147361,0.2936277,0.0542574,-0.7954693,-0.1666536,0.5800959
28.45655,0.6275719,1.145956,0.2943596,0.05370795,-0.7953008,-0.1647527,0.5809206
28.48945,0.6271439,1.144446,0.2954984,0.05641537,-0.7941864,-0.1651448,0.582076
28.51968,0.6272407,1.14396,0.2963345,0.06004488,-0.7933933,-0.1668101,0.5823196
28.55033,0.6271906,1.142777,0.2982887,0.06259523,-0.7927042,-0.1664823,0.5830827
28.58174,0.6275497,1.144068,0.300877,0.06067146,-0.7915872,-0.1679682,0.5843761
28.61387,0.6274067,1.145034,0.3049008,0.06221821,-0.7892999,-0.1714624,0.5862893
28.64806,0.6272745,1.14463,0.3097116,0.06611722,-0.786604,-0.1741633,0.5886847
28.68143,0.6274334,1.144083,0.3156782,0.06690545,-0.7840382,-0.1746079,0.5918782
28.70812,0.6270725,1.14319,0.3198984,0.06730913,-0.7820965,-0.1742737,0.5944941
28.74038,0.6267529,1.142477,0.3278632,0.07034746,-0.77788,-0.1766045,0.5989699
28.77355,0.6264234,1.141582,0.3362443,0.07294419,-0.7740604,-0.1785492,0.6030173
28.80497,0.6265557,1.141183,0.3461953,0.07144263,-0.7699798,-0.1785366,0.6084009
28.83743,0.6262771,1.139795,0.3577494,0.07284509,-0.7645547,-0.1792273,0.6148393
28.87667,0.626404,1.137007,0.3734496,0.07704411,-0.7568558,-0.180653,0.6233763
28.90911,0.6270483,1.13538,0.3851317,0.07668153,-0.7522582,-0.1794425,0.6293076
28.94424,0.6284764,1.134854,0.3973593,0.07537,-0.7476333,-0.1796304,0.634899
28.97741,0.6299152,1.133709,0.41043,0.0745925,-0.7418644,-0.1788532,0.6419384
29.01181,0.6304888,1.132261,0.4226455,0.07550017,-0.7363136,-0.1784787,0.6482958
29.04094,0.631049,1.130461,0.4297021,0.07698298,-0.733913,-0.1775422,0.6510946
29.07428,0.6326289,1.128658,0.4398622,0.07686752,-0.7312869,-0.1750288,0.6547334
29.10805,0.633507,1.127841,0.4508106,0.07466314,-0.7264048,-0.1739812,0.6606755
29.13951,0.6337259,1.125606,0.4616506,0.07616869,-0.7207265,-0.1726521,0.6670403
29.17546,0.6338153,1.121713,0.4738421,0.07854639,-0.7142581,-0.1689647,0.6746235
29.20389,0.6339349,1.121043,0.4794392,0.07816261,-0.710659,-0.1683174,0.678619
29.23347,0.6341583,1.118865,0.4878576,0.08125791,-0.7050213,-0.1688682,0.6839778
29.26493,0.6339102,1.116388,0.4931012,0.08442766,-0.7016547,-0.1674327,0.6874002
29.29587,0.6336129,1.116089,0.4960423,0.08352,-0.6999766,-0.166743,0.6893867
29.32654,0.6327359,1.116938,0.500388,0.0802327,-0.6966512,-0.1678149,0.6928766
29.35705,0.6315436,1.116029,0.5047563,0.07985611,-0.6917942,-0.1691333,0.6974509
29.39378,0.6297266,1.115196,0.5071768,0.0785554,-0.6883731,-0.1695775,0.7008673
29.42302,0.6290771,1.114605,0.5108721,0.07625414,-0.6829348,-0.1692092,0.7065081
29.46382,0.6285263,1.113665,0.5156035,0.07788789,-0.6745905,-0.1716384,0.7137237
29.50198,0.6275388,1.111936,0.5205637,0.08161744,-0.6642645,-0.1744861,0.7222506
