Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
18.55639,0.9358255,1.131226,0.018611,-0.1418358,-0.9785238,-0.04057604,0.1439703
18.66495,0.9336652,1.136758,0.01952253,-0.1433025,-0.9776891,-0.04486063,0.1468873
18.7846,0.9318734,1.139338,0.01976822,-0.1428464,-0.9772344,-0.04689233,0.1496966
18.90042,0.9267765,1.133335,0.01947017,-0.1414589,-0.9769707,-0.0416614,0.1542141
19.01291,0.9162654,1.133846,0.02240388,-0.1421863,-0.9748088,-0.04029134,0.1670554
19.13199,0.9150952,1.134652,0.0221587,-0.1411538,-0.9744828,-0.04097037,0.1696477
19.29883,0.9196237,1.130136,0.02075754,-0.1382941,-0.975073,-0.03611074,0.1697156
19.42009,0.9269132,1.124591,0.01772584,-0.1373603,-0.975799,-0.0305995,0.1673684
19.50874,0.9333251,1.122317,0.01350887,-0.1344942,-0.9766116,-0.02894174,0.1652379
19.57473,0.9395024,1.119245,0.00913994,-0.1322475,-0.9775963,-0.02578835,0.1617132
19.64017,0.943411,1.117193,0.005283937,-0.1303603,-0.9777611,-0.02376675,0.1625565
19.702,0.9459545,1.11578,0.001205072,-0.1336084,-0.9763887,-0.02328569,0.1681421
19.7631,0.9480656,1.110442,-0.005382344,-0.1377329,-0.9751398,-0.01949192,0.172488
19.82456,0.9462007,1.101108,-0.01405205,-0.1421264,-0.9723041,-0.01172447,0.1851686
19.88702,0.941534,1.092928,-0.0209585,-0.1412899,-0.9687653,-0.004920811,0.2037322
19.9514,0.9374061,1.085663,-0.0298052,-0.1370609,-0.9639198,0.003273215,0.2281714
20.01426,0.939178,1.082083,-0.04218517,-0.1367297,-0.9595982,0.005661484,0.2458542
20.07856,0.9378757,1.074836,-0.05282272,-0.1331393,-0.9556707,0.01202687,0.2623411
20.14353,0.9304723,1.069124,-0.06397496,-0.1411832,-0.9480024,0.02001358,0.2845316
20.20938,0.9070174,1.060903,-0.06816085,-0.1460822,-0.9343613,0.03579263,0.3230292
20.27566,0.874897,1.058141,-0.06729247,-0.1626229,-0.9137536,0.05131717,0.3687475
20.34096,0.8429124,1.043712,-0.07121091,-0.2087726,-0.8882049,0.103726,0.395913
20.40691,0.8090888,1.04436,-0.07513972,-0.2552622,-0.861176,0.1324244,0.4191431
20.47479,0.7846898,1.040041,-0.08593704,-0.2580836,-0.8555266,0.1429327,0.4254849
20.54088,0.771751,1.037125,-0.1010903,-0.3116268,-0.8402755,0.1746486,0.4078282
20.60697,0.7616069,1.05169,-0.1038677,-0.3475405,-0.8237521,0.1763699,0.4117546
20.6759,0.7569652,1.058328,-0.1029689,-0.3690321,-0.8127627,0.1844212,0.4113646
20.74155,0.7545206,1.065236,-0.1006911,-0.3959484,-0.7977428,0.1927524,0.4119198
20.80711,0.7511914,1.073548,-0.09617303,-0.4120823,-0.785432,0.1938101,0.4191926
20.87461,0.7418612,1.066374,-0.08944438,-0.4077621,-0.7815008,0.2073878,0.4242369
20.94169,0.7369412,1.064829,-0.08725195,-0.4210958,-0.77247,0.2172814,0.422797
21.00804,0.731485,1.057804,-0.08503346,-0.4230032,-0.7686822,0.2305623,0.4207577
21.0756,0.7272729,1.05318,-0.08185862,-0.4217049,-0.7652037,0.2372345,0.4246742
21.14269,0.7273358,1.04914,-0.08553202,-0.4262558,-0.765897,0.2411727,0.4165856
21.20935,0.7268369,1.048497,-0.08417191,-0.4321687,-0.7608739,0.2451424,0.4173804
21.27871,0.7293074,1.048153,-0.08849241,-0.4424812,-0.7589309,0.2471402,0.4088474
21.36127,0.7301266,1.053238,-0.08769105,-0.4417655,-0.7588021,0.2398891,0.414145
21.44265,0.7305068,1.053598,-0.08829068,-0.4419005,-0.758879,0.2415626,0.4128851
21.51142,0.7313299,1.056926,-0.09160461,-0.445065,-0.7579365,0.2402912,0.4119583
21.57863,0.7325739,1.062148,-0.09497939,-0.4374084,-0.7639715,0.2322668,0.4136105
21.65306,0.7348109,1.066452,-0.1016328,-0.4358776,-0.7688695,0.2284985,0.4082144
21.72602,0.7352701,1.075163,-0.1078073,-0.4320187,-0.7726542,0.2261266,0.4064876
21.80432,0.732408,1.091453,-0.1091699,-0.4244801,-0.7748993,0.2170697,0.4150044
21.88445,0.7289459,1.106463,-0.1086497,-0.4117762,-0.7801087,0.2083387,0.422452
21.95178,0.7283955,1.123214,-0.1135976,-0.4006915,-0.7886152,0.1943503,0.4239815
22.01699,0.7247095,1.148249,-0.1164523,-0.3902374,-0.7936718,0.1770491,0.4318026
22.08221,0.717347,1.180956,-0.1151613,-0.3716984,-0.7984629,0.1526115,0.4483382
22.14688,0.7080214,1.217575,-0.1093536,-0.3571682,-0.797299,0.1309533,0.4686112
22.2115,0.6980992,1.25231,-0.1023485,-0.3361326,-0.798763,0.1093065,0.4868725
22.27496,0.6899821,1.290668,-0.09237222,-0.3217643,-0.7943625,0.07901854,0.5091287
22.3384,0.6808171,1.330893,-0.08336385,-0.3026399,-0.7915272,0.05067131,0.5285133
22.40344,0.6728011,1.37357,-0.07519121,-0.2919549,-0.7843986,0.02319432,0.546757
22.46646,0.6673834,1.403798,-0.07302739,-0.2786808,-0.7842109,0.003343033,0.5543818
22.52825,0.6603335,1.443978,-0.06660624,-0.2684882,-0.7784109,-0.02165948,0.5670286
22.58896,0.6527687,1.476911,-0.06503664,-0.2540326,-0.7784902,-0.03910768,0.5726178
22.65033,0.648368,1.504781,-0.06230892,-0.2475492,-0.7756227,-0.05551422,0.5779679
22.71442,0.6429771,1.533389,-0.05988456,-0.2352656,-0.7751815,-0.07193557,0.5818668
22.78916,0.6356772,1.567329,-0.05895929,-0.2159258,-0.7771319,-0.09461075,0.583516
22.86216,0.6299868,1.599723,-0.05849744,-0.2025843,-0.7775923,-0.1163935,0.5837486
22.93594,0.623925,1.638543,-0.05523105,-0.1783128,-0.7797678,-0.1457435,0.5821731
23.00479,0.6200272,1.673024,-0.05197005,-0.1628062,-0.7802444,-0.1690617,0.579768
23.05923,0.6184893,1.701747,-0.0499066,-0.1521281,-0.7819321,-0.1879205,0.5745652
23.1088,0.6171769,1.724204,-0.0447499,-0.1467279,-0.7797263,-0.2010566,0.5745207
23.1589,0.6170473,1.748736,-0.0387515,-0.1424597,-0.7782344,-0.2148985,0.5726038
23.20949,0.6178252,1.764644,-0.03389215,-0.1395811,-0.7780272,-0.2215445,0.5710594
23.26136,0.6179527,1.781071,-0.02397645,-0.1321062,-0.775694,-0.2337492,0.5711462
23.31162,0.6162879,1.793137,-0.0183342,-0.1276772,-0.7753676,-0.2387537,0.5705264
23.36427,0.6157176,1.803577,-0.01028991,-0.1237606,-0.7718129,-0.2479693,0.5722756
23.41529,0.6167586,1.816848,-0.006155461,-0.1191474,-0.7727317,-0.2577926,0.5676554
23.46627,0.61734,1.827743,-0.001684666,-0.1178393,-0.7705315,-0.2637225,0.568195
23.51567,0.6215632,1.846388,0.0005259812,-0.1198593,-0.7707671,-0.2740341,0.5625454
23.56715,0.6265869,1.86554,0.004707336,-0.1213547,-0.7689955,-0.283318,0.5600445
23.61678,0.6316124,1.882516,0.008446738,-0.1236044,-0.7671512,-0.29448,0.5563116
23.66552,0.6363339,1.896983,0.01168385,-0.1226192,-0.7669251,-0.3029518,0.5522776
23.71301,0.6425841,1.913152,0.01858938,-0.1181925,-0.7655981,-0.3152752,0.5481712
23.76074,0.6469669,1.925849,0.02474833,-0.1162429,-0.7637334,-0.3250429,0.5454778
23.80944,0.6514888,1.937718,0.0323803,-0.1151131,-0.7609284,-0.3336754,0.5444242
23.85817,0.6566907,1.95178,0.04176223,-0.1127101,-0.7572564,-0.3443649,0.5433894
23.90724,0.6615377,1.962678,0.04661138,-0.1108443,-0.7573527,-0.352182,0.5386077
23.95776,0.666552,1.975291,0.05387461,-0.1112643,-0.7547395,-0.3595667,0.5373083
24.00623,0.6717552,1.985498,0.06019743,-0.1105634,-0.7522959,-0.3672182,0.5357028
24.05527,0.6784164,1.998124,0.06417251,-0.1103589,-0.7529814,-0.3753804,0.5290837
24.10257,0.6836374,2.008569,0.06811588,-0.1121935,-0.7516491,-0.3813046,0.5263489
24.15018,0.6901691,2.019885,0.07237418,-0.114808,-0.7503734,-0.3881543,0.5225851
24.19893,0.6961166,2.030394,0.07608907,-0.1207742,-0.7487951,-0.3912678,0.5211805
24.24712,0.7037634,2.043185,0.07931261,-0.1224153,-0.7483637,-0.401015,0.5139584
24.29515,0.708155,2.051564,0.0824544,-0.124098,-0.7477666,-0.4042798,0.5118621
24.34337,0.7144606,2.060974,0.09073146,-0.1249212,-0.7429589,-0.4136338,0.5111887
24.39104,0.7215746,2.070524,0.09590404,-0.1277956,-0.7415441,-0.418364,0.5086768
24.43797,0.7293064,2.079121,0.1027273,-0.1302954,-0.7372773,-0.4283212,0.5059509
24.48507,0.7367779,2.085532,0.1081455,-0.1382475,-0.7332091,-0.429368,0.5088568
24.53631,0.7450932,2.09133,0.1135424,-0.1445031,-0.7289239,-0.4290377,0.5135324
24.58583,0.7515806,2.094688,0.1165099,-0.1440361,-0.7256857,-0.4322452,0.515556
24.64698,0.7671911,2.102702,0.1153132,-0.1552611,-0.7218351,-0.4339647,0.5162584
24.69449,0.7843765,2.111854,0.1109417,-0.1639171,-0.721074,-0.4457796,0.5044442
24.74247,0.7983736,2.116758,0.1026044,-0.1766485,-0.7219544,-0.4426822,0.501607
24.78864,0.8182418,2.124444,0.09210415,-0.1850099,-0.7227685,-0.4519304,0.4890153
24.82771,0.8303731,2.128474,0.08540925,-0.1895771,-0.72322,-0.4573751,0.4814783
24.87511,0.8489838,2.133438,0.07940805,-0.2022527,-0.7180831,-0.4642462,0.4774158
24.91361,0.8586343,2.132197,0.07914722,-0.1969289,-0.7118821,-0.4709217,0.4823647
24.95478,0.8709468,2.128601,0.0709447,-0.1951688,-0.7142102,-0.4735239,0.4770619
24.99433,0.8777413,2.122463,0.06780943,-0.1887561,-0.7142628,-0.4765033,0.4765967
25.03452,0.8857411,2.110687,0.0681185,-0.1739342,-0.7098553,-0.4856757,0.4795534
25.07504,0.8951367,2.100221,0.06213942,-0.1724154,-0.7120388,-0.4852546,0.4772858
25.1153,0.9086813,2.083762,0.05656496,-0.1735927,-0.7091293,-0.4859645,0.4804578
25.15585,0.9184376,2.06067,0.05272362,-0.1500356,-0.7090299,-0.4986961,0.4754663
25.19527,0.9286799,2.041876,0.04160102,-0.1497398,-0.7157869,-0.4924308,0.4719525
25.23557,0.9370869,2.011717,0.0318723,-0.1424009,-0.7175686,-0.4847969,0.4793634
25.27609,0.9508619,1.991132,0.02052538,-0.1273262,-0.7270475,-0.4944555,0.4590247
25.31877,0.9652311,1.958309,0.006184846,-0.1374776,-0.7340798,-0.4758492,0.4645366
25.36238,0.9781535,1.923735,-0.002501324,-0.1259057,-0.7386208,-0.4737591,0.462752
25.40596,0.9991711,1.891124,-0.02109425,-0.1327677,-0.7532838,-0.4608849,0.4500238
25.44961,1.020076,1.857384,-0.03621475,-0.1430238,-0.7652075,-0.4457505,0.4419369
25.49629,1.035879,1.821596,-0.04237969,-0.1131726,-0.7768351,-0.4522293,0.4233294
25.547,1.064457,1.781485,-0.05400081,-0.1415062,-0.7896535,-0.4250344,0.4192482
25.59607,1.0871,1.748292,-0.06566371,-0.1520274,-0.8045751,-0.4055504,0.4062947
25.6448,1.110958,1.707682,-0.07323824,-0.125888,-0.8245681,-0.401003,0.3787298
25.6951,1.138188,1.680429,-0.08195113,-0.154604,-0.8356118,-0.3846891,0.3603678
25.74509,1.161344,1.638399,-0.09229462,-0.137369,-0.8580868,-0.3697429,0.3287964
25.79531,1.186671,1.609786,-0.1007531,-0.1398799,-0.8738522,-0.3591766,0.2963244
25.84517,1.211958,1.570287,-0.1096449,-0.1480978,-0.8924525,-0.332676,0.2663124
25.89388,1.229857,1.537073,-0.1152624,-0.1433428,-0.9084266,-0.3100675,0.2409816
25.94246,1.251898,1.51179,-0.117247,-0.1462363,-0.9195239,-0.2978836,0.210609
25.99097,1.269319,1.483603,-0.1130369,-0.1322143,-0.9308591,-0.2849186,0.1866605
26.03905,1.283894,1.464979,-0.1092191,-0.1407519,-0.9363711,-0.2727789,0.1702636
26.08019,1.29488,1.445154,-0.1054966,-0.1395401,-0.9426942,-0.2600362,0.1556832
26.11985,1.299047,1.42954,-0.1026511,-0.1254016,-0.9486031,-0.2500683,0.1479611
26.16068,1.310639,1.415319,-0.09702803,-0.1157997,-0.9526255,-0.2482639,0.1321372
26.20039,1.332413,1.398757,-0.09607162,-0.1285885,-0.9566504,-0.2385709,0.1066249
26.24009,1.346838,1.383478,-0.09666516,-0.1340243,-0.960561,-0.2266156,0.08947363
26.28109,1.366342,1.366704,-0.09574713,-0.1403382,-0.9634789,-0.218189,0.06638639
