Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
6.271733,2.02426,1.249847,-0.1094743,-0.2172584,-0.5221823,0.002215837,0.8246936
6.292768,2.008678,1.253393,-0.09907035,-0.21747,-0.5129215,-0.0005033088,0.8304325
6.313672,1.993053,1.256287,-0.08709776,-0.2130198,-0.5031783,-0.005651605,0.8374976
6.334434,1.977009,1.259657,-0.07705439,-0.2130878,-0.4931097,-0.003353047,0.8434603
6.355151,1.960359,1.264256,-0.06852596,-0.2153374,-0.4851045,-0.001560878,0.8475264
6.376215,1.943931,1.269606,-0.06040541,-0.2148968,-0.4793546,-0.006252455,0.8508816
6.396955,1.926523,1.274278,-0.05413985,-0.2146166,-0.4760013,-0.006583314,0.8528301
6.418064,1.917659,1.276369,-0.05194436,-0.2158566,-0.4738985,-0.00402647,0.8537037
6.44047,1.901915,1.282031,-0.04550777,-0.2190788,-0.4671158,-0.001490058,0.8566242
6.464696,1.881639,1.292266,-0.03414042,-0.2191753,-0.4540267,-0.009590098,0.8635566
6.485752,1.867798,1.298283,-0.02686038,-0.2189591,-0.4460572,-0.01251504,0.8677173
6.507081,1.860756,1.300431,-0.02318063,-0.2175785,-0.4430748,-0.0132428,0.8695798
6.52793,1.845592,1.302303,-0.01661122,-0.2122147,-0.4385454,-0.01341219,0.8731912
6.54888,1.830834,1.30315,-0.009480357,-0.2078726,-0.4333336,-0.0103731,0.8768713
6.569536,1.817494,1.304371,-0.001322761,-0.2063244,-0.4274216,-0.007388028,0.8801628
6.590183,1.804949,1.305515,0.007264093,-0.206755,-0.4203272,-0.004853734,0.8834896
6.611301,1.793276,1.305294,0.01762966,-0.2047345,-0.4128265,-0.006587275,0.8874766
6.631727,1.781454,1.302384,0.02839031,-0.1970949,-0.4065551,-0.008642889,0.8920717
6.653355,1.76854,1.294803,0.04063093,-0.1831447,-0.4026124,-0.01056314,0.8967997
6.674715,1.755241,1.284617,0.05348885,-0.1651909,-0.399326,-0.01038674,0.9017444
6.695582,1.748055,1.277812,0.05996585,-0.1553814,-0.3984626,-0.007273179,0.9038978
6.716508,1.733941,1.264797,0.07207215,-0.1414831,-0.3958057,0.004696139,0.9073579
6.737379,1.719606,1.252463,0.08331153,-0.130731,-0.3937048,0.01745008,0.909726
6.758309,1.704275,1.242499,0.09463155,-0.1218835,-0.3906782,0.02796636,0.9119939
6.779029,1.683685,1.238536,0.09788385,-0.1330421,-0.3980954,0.05241168,0.9061307
6.800937,1.662349,1.235942,0.09817866,-0.1470703,-0.4092784,0.0722648,0.8975742
6.82203,1.645045,1.237357,0.1045126,-0.160899,-0.4104841,0.07076857,0.894766
6.851429,1.628886,1.232745,0.1140315,-0.1609379,-0.4122663,0.06075547,0.8946756
6.873164,1.613384,1.223261,0.125369,-0.1468402,-0.4148921,0.04707975,0.8967084
6.893774,1.598773,1.210997,0.1390054,-0.12306,-0.4136801,0.036282,0.9013372
6.914453,1.58405,1.198951,0.1536153,-0.1099597,-0.4094633,0.04185997,0.904708
6.935331,1.569613,1.187818,0.1690177,-0.1037239,-0.4035819,0.05335157,0.9074782
6.955869,1.554944,1.178398,0.1847488,-0.09792992,-0.3984422,0.05782913,0.910115
6.976287,1.539028,1.170559,0.1989004,-0.09067319,-0.3970428,0.05697272,0.9115314
6.996615,1.522047,1.166721,0.2115433,-0.08652229,-0.3979787,0.05192826,0.911828
7.017352,1.513674,1.164929,0.2178994,-0.08387927,-0.3985041,0.04815917,0.9120523
